vector_name,vector_number1,season_week,value
v,211,14,-0.0062271219760840196
v,211,15,0.018105991393115733
v,211,16,-0.003595563246845854
v,211,17,0.0038406485179814653
v,211,18,-0.03292086744396583
v,211,19,-0.014312605906184554
v,211,20,-0.008674459317479974
v,211,21,0.00777467165680211
v,211,22,-0.001943102766731457
v,211,23,0.005823704067273557
v,211,24,-0.008792523400489315
v,211,25,0.0030751200857304477
v,211,26,-0.0033694754073743767
v,211,27,-0.006425865617083657
v,211,28,0.01091286676648287
v,211,29,0.013908093275277176
v,211,30,0.003970675665999842
v,211,31,-0.0035943041945332593
v,211,32,0.021581794288728574
v,212,0,0.13354286003876686
v,212,1,0.06718453250195719
v,212,2,-0.10197495656392513
v,212,3,-0.11736592022827684
v,212,4,-0.05993344650960926
v,212,5,-0.007780599140179412
v,212,6,0.1680620954011737
v,212,7,0.004471240735276223
v,212,8,-0.06452898653780974
v,212,9,0.021298182179366323
v,212,10,-0.08254546062619635
v,212,11,0.0946476286761756
v,212,12,-0.010494338790174307
v,212,13,0.04619488927758161
v,212,14,-0.03225907784658922
v,212,15,0.030122424061946637
v,212,16,0.10979374667848281
v,212,17,-0.032016436836174604
v,212,18,0.11805828653604801
v,212,19,-0.009728885820960383
v,212,20,0.003492575705234987
v,212,21,-0.0402248800777167
v,212,22,-0.007288905956915107
v,212,23,-0.03082385576735392
v,212,24,3.209367507034117e-05
v,212,25,0.05723543780504901
v,212,26,0.046629463106917575
v,212,27,0.019858734816841733
v,212,28,-0.03378346858343296
v,212,29,-0.05956107610916302
v,212,30,-0.0275328544090143
v,212,31,-0.010438196707713331
v,212,32,0.1376175133186277
v,213,0,0.08604691039237758
v,213,1,0.021614604106111095
v,213,2,-0.05200517125802464
v,213,3,0.2419343310917282
v,213,4,0.15603693524264178
v,213,5,0.15106314444873117
v,213,6,0.05117276362272516
v,213,7,-0.030549912728831626
v,213,8,0.21062430319277184
v,213,9,-0.001484500920654358
v,213,10,-0.16455910070455868
v,213,11,0.06393079576748933
v,213,12,-0.029460687226332584
v,213,13,0.1022391645538788
v,213,14,-0.023995612847160015
v,213,15,0.39008880449089206
v,213,16,0.15192751716070346
v,213,17,0.07637253233787761
v,213,18,-0.07126365462732623
v,213,19,-0.11910275324730427
v,213,20,0.1645959017251889
v,213,21,-0.10013016977248404
v,213,22,-0.22207422993889728
v,213,23,-0.09413973503179027
v,213,24,-0.023911086283608482
v,213,25,0.10541349547927996
v,213,26,0.017489158916596706
v,213,27,0.014550745393523287
v,213,28,0.03450771957089666
v,213,29,0.14454129925049358
v,213,30,0.009584197721691834
v,213,31,0.02527498196073906
v,213,32,-0.007908135002694716
v,214,0,0.08803858236047689
v,214,1,0.17680337922387082
v,214,2,-0.16437401586043732
v,214,3,0.00510395535996091
v,214,4,0.13411671605898068
v,214,5,-0.11189193690436412
v,214,6,-0.0022675290460618946
v,214,7,0.16809587620010952
v,214,8,0.21080860592471456
v,214,9,-0.03385402206600209
v,214,10,0.054706071661456884
v,214,11,0.09522349550785043
v,214,12,-0.015459090911539818
v,214,13,0.059521769962911315
v,214,14,-0.09485264007748227
v,214,15,0.018357269522126962
v,214,16,0.006226302709996117
v,214,17,-0.08732213321772894
v,214,18,-0.01062006051739094
v,214,19,0.010759619454076599
v,214,20,-0.06757886514648975
v,214,21,0.13952396020202612
v,214,22,-0.05255379788086252
v,214,23,-0.1329011333237627
v,214,24,0.09368328924964597
v,214,25,-0.110879323217042
v,214,26,0.029536859609939143
v,214,27,-0.01744359209581528
v,214,28,0.11032119007691812
v,214,29,-0.13166979101449824
v,214,30,0.17443151952483332
v,214,31,0.04708917971587794
v,214,32,0.047474659469496604
v,215,0,0.13105993442726718
v,215,1,-0.05201249298496683
v,215,2,0.11630323336863797
v,215,3,-0.02335439016860306
v,215,4,-0.09521362134947996
v,215,5,0.0066378950625307406
v,215,6,0.08451689962703134
v,215,7,0.05621185858027999
v,215,8,0.01315879424266269
v,215,9,0.16169015971062106
v,215,10,0.011999000128337444
v,215,11,0.05429046648353955
v,215,12,0.04366429514701231
v,215,13,-0.060975018768315056
v,215,14,0.03781698968223331
v,215,15,0.045215655907705744
v,215,16,0.09595411609074403
v,215,17,-0.16688524834856877
v,215,18,-0.004575089194254172
v,215,19,-0.026724042207694892
v,215,20,0.0813976529813592
v,215,21,-0.04424822962832595
v,215,22,0.001087935342651984
v,215,23,0.09940961756132384
v,215,24,0.058428305196327614
v,215,25,-0.07312300815713961
v,215,26,-0.03550511383891357
v,215,27,-0.008089924862707331
v,215,28,-0.03359589157721414
v,215,29,-0.03800713694113424
v,215,30,0.0319561941553024
v,215,31,-0.07223177996864112
v,215,32,0.02207354051701124
v,216,0,0.1261635831803238
v,216,1,0.08079182633287173
v,216,2,-0.08031208008853903
v,216,3,-0.17061743767011292
v,216,4,-0.04445705239560341
v,216,5,0.007275336025710018
v,216,6,-0.03174260283670346
v,216,7,-0.1349589456864423
v,216,8,-0.08794015234605565
v,216,9,-0.15813007847768754
v,216,10,-0.03228964459394559
v,216,11,-0.047098428824248854
v,216,12,0.02298070432815464
v,216,13,0.08790996345481145
v,216,14,-0.039904849289613166
v,216,15,0.017375828717212778
v,216,16,-0.05805140810396979
v,216,17,0.0034002640710357954
v,216,18,0.05031083047864693
v,216,19,0.002621905010711769
v,216,20,-0.021449229627384388
v,216,21,-0.026441812641131098
v,216,22,4.6611021278313534e-05
v,216,23,-0.016068632470850386
v,216,24,0.041708740600030825
v,216,25,0.065845973038276
v,216,26,0.010159573465898715
v,216,27,-0.015684612417289752
v,216,28,-0.03183400602774082
v,216,29,-0.03809800466162708
v,216,30,0.03805088844879237
v,216,31,-0.0371072443982611
v,216,32,0.0537732025695711
v,217,0,0.139670814001219
v,217,1,0.036234681683388746
v,217,2,-0.06121613095391488
v,217,3,0.0006289467388515089
v,217,4,0.12892909985014758
v,217,5,-0.012693926857959817
v,217,6,-0.09761629310549508
v,217,7,0.1275471027754721
v,217,8,0.13524331809095128
v,217,9,-0.04707992552848673
v,217,10,-0.02858005364265348
v,217,11,-0.0367716442960961
v,217,12,-0.013831780750047484
v,217,13,-0.09341225912476964
v,217,14,-0.05169069778247031
v,217,15,0.029980611300507647
v,217,16,0.03147472123668038
v,217,17,-0.03978189290384297
v,217,18,-0.05354484737204507
v,217,19,-0.046057348962974906
v,217,20,-0.025017402355266397
v,217,21,0.03817780020709447
v,217,22,-0.04302368801553865
v,217,23,-0.01846846369567179
v,217,24,0.030470386975362942
v,217,25,-0.01231638597059503
v,217,26,-0.028432412979595832
v,217,27,0.05438902949210195
v,217,28,-0.10440108355746237
v,217,29,0.06473062073927094
v,217,30,-0.0011528136782308004
v,217,31,0.039281212782595096
v,217,32,-0.019333501485377155
v,218,0,0.13525984764208948
v,218,1,-0.03369507374740592
v,218,2,0.048041291597389645
v,218,3,-0.058173619027231324
v,218,4,0.009936284781526385
v,218,5,0.01046668439799795
v,218,6,-0.09669473451730916
v,218,7,0.021787022299314878
v,218,8,0.013730796816591362
v,218,9,-0.005554919698959725
v,218,10,0.017200324479100016
v,218,11,-0.03619196400352411
v,218,12,0.040205011055169645
v,218,13,0.0007010738981660949
v,218,14,-0.08721425136225747
v,218,15,0.0577066711826102
v,218,16,-0.04772304358957577
v,218,17,0.09936669463745174
v,218,18,0.12320788674626414
v,218,19,0.10019145931223798
v,218,20,-0.05908972964094436
v,218,21,-0.01240400882669707
v,218,22,0.02682342083271096
v,218,23,0.06263888034303329
v,218,24,0.06618935666134988
v,218,25,0.006374649571999957
v,218,26,0.04337982647089433
v,218,27,0.1347578732969057
v,218,28,0.12911126574417728
v,218,29,0.13545660803974022
v,218,30,0.14634165609002153
v,218,31,-0.047804826880488746
v,218,32,0.05311478764323566
v,219,0,0.15927873004423077
v,219,1,-0.008420520664638772
v,219,2,0.038737042701463734
v,219,3,0.009116208261918458
v,219,4,0.0459441685601607
v,219,5,-0.112105680459871
v,219,6,-0.14415301903941988
v,219,7,0.2130439653609717
v,219,8,0.08762702723023949
v,219,9,0.05658293225744698
v,219,10,-0.0924433979848336
v,219,11,-0.007797875428938253
v,219,12,0.10192853848681173
v,219,13,0.09149995574452083
v,219,14,-0.08527958170429174
v,219,15,0.02398390489232622
v,219,16,0.004510726042794814
v,219,17,0.08146831583141848
v,219,18,5.431136057995091e-05
v,219,19,0.013011133694808698
v,219,20,-0.10833269099804527
v,219,21,0.15263631006890244
v,219,22,-0.04294674956471923
v,219,23,-0.08995114448574532
v,219,24,-0.07592070095204148
v,219,25,0.08909033102475333
v,219,26,-0.09065211416996447
v,219,27,-0.07670866004914138
v,219,28,0.0029263097498150826
v,219,29,0.027391923831965332
v,219,30,-0.04754074717495952
v,219,31,0.012457125202923238
v,219,32,0.03949388319293699
v,220,0,0.1458515487104853
v,220,1,-0.05469562881353813
v,220,2,0.0735191550374486
v,220,3,-0.1630650188360828
v,220,4,-0.1359695631161974
v,220,5,0.19627612200742062
v,220,6,0.4371907920662282
v,220,7,0.18576011571269352
v,220,8,0.20261565207892884
v,220,9,0.16594662715770167
v,220,10,0.404495739875507
v,220,11,0.14496289993325537
v,220,12,-0.11179635197491153
v,220,13,-0.12007472687849757
v,220,14,-0.16800618041056029
v,220,15,0.014654147865829067
v,220,16,-0.06425128238189928
v,220,17,0.04609673920719757
v,220,18,0.04112970322848131
v,220,19,-0.07328748535845703
v,220,20,0.03414519254419447
v,220,21,-0.08190423439401114
v,220,22,0.037380650426427936
v,220,23,-0.031325457407128554
v,220,24,0.04352681572115405
v,220,25,0.055503161429025935
v,220,26,-0.015479614707483894
v,220,27,-0.05969908716600976
v,220,28,-0.08021126514790157
v,220,29,0.0040108737812859065
v,220,30,-0.009270665423714991
v,220,31,0.0030943736396408165
v,220,32,-0.04843991939082328
v,221,0,0.143204814669658
v,221,1,0.034442160417056104
v,221,2,-0.023952407488050834
v,221,3,-0.1520854659952285
v,221,4,0.009588196595143863
v,221,5,0.1033218067303791
v,221,6,-0.01681994042956425
v,221,7,-0.07907946420075207
v,221,8,-0.04206697952140226
v,221,9,-0.08984175118657137
v,221,10,-0.036355638185058305
v,221,11,-0.07178870402764995
v,221,12,0.0032637917069372737
v,221,13,0.09139630533399355
v,221,14,-0.0058207176064178755
v,221,15,0.0200532996621382
v,221,16,-0.04624603576073005
v,221,17,0.06038355830772091
v,221,18,0.08116731869398848
v,221,19,-0.031361448615037216
v,221,20,0.08161410420827733
v,221,21,0.06353369250062904
v,221,22,-0.002254203235857644
v,221,23,0.0004288591970502678
v,221,24,-0.028789887745440976
v,221,25,-0.07769815890689347
v,221,26,0.025546645572138687
v,221,27,-0.08147246469293119
v,221,28,-0.008062226977367665
v,221,29,0.013625060379656875
v,221,30,-0.025011334881557
v,221,31,-0.2112963581838699
v,221,32,-0.050061791013373866
v,222,0,0.13840664362004415
v,222,1,0.03407500138633084
v,222,2,-0.07656433460770097
v,222,3,-0.22482527634072916
v,222,4,-0.01516040094907411
v,222,5,0.06475774856671769
v,222,6,0.04516089709907674
v,222,7,0.013929646157296421
v,222,8,0.02754556296861716
v,222,9,-0.031181404884421664
v,222,10,-0.03634036139161032
v,222,11,-0.041874589244459866
v,222,12,0.025212410098800812
v,222,13,-0.015062003329235452
v,222,14,0.03554201322427434
v,222,15,0.018814233515369316
v,222,16,0.08929384760010803
v,222,17,-0.07693221648042055
v,222,18,-0.046872233398024515
v,222,19,-0.0486131967251617
v,222,20,-0.0083306677062053
v,222,21,0.06929231906641646
v,222,22,0.030210894438548665
v,222,23,0.006157488658552052
v,222,24,-0.009529584914274473
v,222,25,-0.0199623837016498
v,222,26,-0.0368131958656677
v,222,27,-0.02389434058068344
v,222,28,-0.04714336129274107
v,222,29,-0.02473785033707543
v,222,30,-0.02604637704000663
v,222,31,0.02439771625397124
v,222,32,0.08429916732087886
v,223,0,0.12109066768266895
v,223,1,0.023607002478303704
v,223,2,-0.14116747124135537
v,223,3,0.050538276396118756
v,223,4,0.12994786008846126
v,223,5,0.25663482563933576
v,223,6,-0.1942640387829479
v,223,7,0.01409172443222486
v,223,8,0.11546469717677058
v,223,9,0.04104025423791713
v,223,10,0.21146923153683117
v,223,11,-0.025632072630217224
v,223,12,-0.21078178174676993
v,223,13,0.1325939723389048
v,223,14,0.13470433575636787
v,223,15,-0.05119706409251723
v,223,16,0.04932161377742521
v,223,17,-0.10993452051533269
v,223,18,0.046202355887502974
v,223,19,-0.05496705142459881
v,223,20,-0.029560331915998442
v,223,21,0.07451594886876775
v,223,22,0.08307992598200406
v,223,23,0.27666459555811135
v,223,24,-0.10748289496723065
v,223,25,0.05583911083493723
v,223,26,-0.15352322931677231
v,223,27,-0.15169427745457303
v,223,28,-0.053261196405113564
v,223,29,-0.08088154885534804
v,223,30,-0.11018833836648617
v,223,31,-0.014620345240957408
v,223,32,0.027950854978834677
v,224,0,0.09219145914864223
v,224,1,0.1008262665766539
v,224,2,-0.07948190625818173
v,224,3,0.08653065015668619
v,224,4,-0.05981265719703556
v,224,5,-0.16418231306911713
v,224,6,0.10338711055471984
v,224,7,0.1285078860048789
v,224,8,-0.1269021722397852
v,224,9,-0.09491813161468247
v,224,10,-0.10124515314469669
v,224,11,-0.013304289831673578
v,224,12,-0.04596372455143226
v,224,13,-0.12063179213249521
v,224,14,0.022495671088069057
v,224,15,-0.11664483069865925
v,224,16,-0.051683529597638916
v,224,17,-0.1044428499506821
v,224,18,0.14537179870290654
v,224,19,0.07579768964231515
v,224,20,-0.052692475740357875
v,224,21,-0.030261250242190826
v,224,22,-0.06894577887607654
v,224,23,-0.013822334162739066
v,224,24,0.03689748212783676
v,224,25,0.010118243224864935
v,224,26,-0.05380960887735304
v,224,27,0.025141272775002683
v,224,28,-0.0639223626132065
v,224,29,0.18325395015147736
v,224,30,0.005693206330349979
v,224,31,0.00417161711971811
v,224,32,0.05300155891411604
v,225,0,0.1556823636071949
v,225,1,-0.007083319222811514
v,225,2,0.00829147900180652
v,225,3,-0.04657443515174193
v,225,4,0.030745998186559195
v,225,5,-0.001140932625712585
v,225,6,-0.06241669883548514
v,225,7,-0.03124375116631184
v,225,8,-0.042125107910755695
v,225,9,-0.04661193045084967
v,225,10,0.03270550829319051
v,225,11,-0.0010165747219880558
v,225,12,0.014945113324416616
v,225,13,-0.06475074501619163
v,225,14,-0.01567572595134749
v,225,15,-0.0018960522163043968
v,225,16,-0.043184461057569505
v,225,17,0.02272298920564092
v,225,18,0.036317670006322786
v,225,19,-0.047305290034263724
v,225,20,-0.03277300929044087
v,225,21,-0.0019235323011650837
v,225,22,0.033442686862395196
v,225,23,0.036532175204116536
v,225,24,-0.011461059673911844
v,225,25,0.02896767109971398
v,225,26,-0.03524678994711527
v,225,27,0.057649971021946106
v,225,28,0.025115514486473266
v,225,29,-0.0490278141361866
v,225,30,-0.026231058165908972
v,225,31,0.010789930667803652
v,225,32,-0.04672180828709536
v,226,0,0.14623322587203738
v,226,1,-0.039399460933063415
v,226,2,0.11233808551963224
v,226,3,0.1330877248636912
v,226,4,0.003499633495043144
v,226,5,-0.12095928668099609
v,226,6,-0.01712230165113748
v,226,7,0.027225984545828034
v,226,8,0.026385789116592347
v,226,9,-0.03852082826088843
v,226,10,0.028127649992664976
v,226,11,0.07107818329872834
v,226,12,-0.11393238860648688
v,226,13,0.007720763854221654
v,226,14,-0.02295680929809394
v,226,15,-0.05723995712465814
v,226,16,-0.026930927670383825
v,226,17,0.023406970837581077
v,226,18,-0.000629397863452156
v,226,19,0.06876169640162956
v,226,20,0.03556919803706363
v,226,21,-0.023821736260053964
v,226,22,0.030331593745314783
v,226,23,-0.013881164242431587
v,226,24,-0.04099219729523509
v,226,25,0.0230419936114602
v,226,26,-0.02553404966203278
v,226,27,-0.004779202892088968
v,226,28,-0.001173309086178913
v,226,29,0.028975471343271518
v,226,30,-0.03551921035523117
v,226,31,-0.027865637969868778
v,226,32,0.05423873959131756
v,227,0,0.14413036202926666
v,227,1,-0.05039680776437582
v,227,2,0.10283373391760889
v,227,3,0.010503013575784413
v,227,4,0.010105955778649506
v,227,5,-0.0002453152218790458
v,227,6,-0.055640172911808186
v,227,7,-0.10410403970035001
v,227,8,-0.059065368736213944
v,227,9,0.1482354776093691
v,227,10,-0.026113753646305634
v,227,11,0.1256892146319039
v,227,12,0.013035309833084348
v,227,13,-0.16258557352090222
v,227,14,0.07768522823916255
v,227,15,-0.04658287462878213
v,227,16,-0.003686591673854881
v,227,17,-0.1337185328960435
v,227,18,-0.07047578213728653
v,227,19,-0.04968070097888288
v,227,20,-0.04869683031152014
v,227,21,-0.005044311801689336
v,227,22,-0.018386333704125388
v,227,23,0.06681570994510322
v,227,24,-0.026181462199289622
v,227,25,0.04554796483963039
v,227,26,-0.04765132348928609
v,227,27,0.030020872231149853
v,227,28,0.009560763972953017
v,227,29,-0.05543243688452844
v,227,30,0.0602519718092943
v,227,31,0.012336700856979705
v,227,32,0.049796628262182854
v,228,0,0.14831304657598465
v,228,1,-0.0059814047024792545
v,228,2,0.057409467995726764
v,228,3,0.101170516683663
v,228,4,0.03595091789590587
v,228,5,-0.12064259396988823
v,228,6,-0.10446318607463749
v,228,7,0.07058805760152416
v,228,8,0.07559447765273222
v,228,9,0.06307008484261094
v,228,10,-0.11342151881392498
v,228,11,0.028851047122697617
v,228,12,0.014362443186880198
v,228,13,0.01740310711666071
v,228,14,0.06235059237794365
v,228,15,0.025885007375692038
v,228,16,0.07320297792533209
v,228,17,0.07061681863916633
v,228,18,-0.007852689801485744
v,228,19,-0.0059230467437941595
v,228,20,0.0017071063172824038
v,228,21,-0.027522763678708373
v,228,22,-0.01085378652664843
v,228,23,-0.05412514147039288
v,228,24,0.05694006576465267
v,228,25,-0.04372000003632186
v,228,26,-0.028178643160922976
v,228,27,0.040559274776624535
v,228,28,0.003223575412665668
v,228,29,-0.04970346071295963
v,228,30,-0.07904181933013105
v,228,31,-0.04258168443048073
v,228,32,-0.01484304205260395
v,229,0,0.14095989904581374
v,229,1,-0.02900695143882617
v,229,2,0.06296067482501996
v,229,3,0.14855176433968786
v,229,4,0.025860226348530458
v,229,5,-0.10105087833760344
v,229,6,-0.00887089405957079
v,229,7,0.16131423838568187
v,229,8,-0.026498548810380572
v,229,9,0.17169536931142784
v,229,10,-0.041115511074544114
v,229,11,-0.013889948030217713
v,229,12,0.1619845209430341
v,229,13,-0.12110946050092382
v,229,14,0.035972267541951736
v,229,15,-0.01730787402053652
v,229,16,0.12625357980066632
v,229,17,-0.1708721942224591
v,229,18,0.09315393212937212
v,229,19,-0.03146999660212063
v,229,20,0.05970583358543169
v,229,21,-0.00015501736895421822
v,229,22,-0.04393006934349611
v,229,23,-0.024807192435508427
v,229,24,-0.02632865000420446
v,229,25,0.0446366755772232
v,229,26,0.01435523078943077
v,229,27,-0.021939702149255197
v,229,28,-0.07359623625088907
v,229,29,0.0063390237747201275
v,229,30,0.005007259566282653
v,229,31,-0.005124581234884799
v,229,32,-0.0035739446600791536
v,230,0,0.12226186142934763
v,230,1,0.07751348640048564
v,230,2,-0.09884496011798426
v,230,3,-0.024761667138219166
v,230,4,0.013535077064894922
v,230,5,0.06448992502292501
v,230,6,0.18420405654421607
v,230,7,-0.003627380998005858
v,230,8,0.03164310255831778
v,230,9,-0.0034013441231307336
v,230,10,-0.18803671140216713
v,230,11,0.01462392847394153
v,230,12,-0.08437960918881773
v,230,13,0.17986013373088539
v,230,14,0.021787384644768593
v,230,15,0.041360855832266515
v,230,16,0.19053912276998985
v,230,17,-0.022066276904362768
v,230,18,0.054148263526722126
v,230,19,0.0696645930565562
v,230,20,0.052826963173720855
v,230,21,-0.0003011677083861685
v,230,22,0.05564038894667021
v,230,23,0.05366570416113205
v,230,24,-0.09098153552517842
v,230,25,-0.12374027991186795
v,230,26,0.08348293322956839
v,230,27,0.033531945527054366
v,230,28,0.12051654935845545
v,230,29,-0.0163385944879037
v,230,30,0.02386713577686357
v,230,31,-0.0876403249830868
v,230,32,-0.0638713792453296
v,231,0,0.12198958075641379
v,231,1,-0.07422848783303085
v,231,2,0.09636989240988483
v,231,3,0.23322313813008932
v,231,4,0.07894404191209045
v,231,5,0.05747367566721366
v,231,6,0.003906118778818306
v,231,7,-0.0805671652242926
v,231,8,-0.00017764580447833175
v,231,9,-0.026654344137478192
v,231,10,-0.029306950032559235
v,231,11,0.0030470836149392444
v,231,12,-0.0050224103723041855
v,231,13,0.05057102936750578
v,231,14,-0.03754329922631515
v,231,15,0.041442851560222274
v,231,16,0.07292454759395393
v,231,17,0.03454125466202397
v,231,18,-0.09834628690386182
v,231,19,-0.05323191374330777
v,231,20,0.10765198268660987
v,231,21,-0.19824069622926901
v,231,22,0.21305226845277658
v,231,23,0.17375860615364638
v,231,24,-0.03284018928682411
v,231,25,-0.020604408488771226
v,231,26,0.01614900169625791
v,231,27,-0.06516178067126238
v,231,28,-0.03557335103183941
v,231,29,0.06565122643747759
v,231,30,0.030989432270770837
v,231,31,-0.05549831923994687
v,231,32,0.06310885219439172
v,232,0,0.15361743142654333
v,232,1,-0.04932705979559021
v,232,2,0.10978866950603137
v,232,3,0.002590798055697215
v,232,4,-0.028825361916532555
v,232,5,-0.03992699001873008
v,232,6,-0.15829322912923213
v,232,7,-0.011859339976362203
v,232,8,-0.0154727331109547
v,232,9,0.054931091614910735
v,232,10,0.09748850982252696
v,232,11,-0.12850640803324098
v,232,12,0.14879675313230908
v,232,13,0.07842537532622779
v,232,14,-0.027268229560740168
v,232,15,0.05762654019269668
v,232,16,0.1114947023724699
v,232,17,-0.06700104388631191
v,232,18,0.024540130697057495
v,232,19,0.0653815921455827
v,232,20,-0.0196634386168891
v,232,21,0.02956842167763304
v,232,22,0.07778033817856998
v,232,23,-0.032809105664608665
v,232,24,0.013335353103793066
v,232,25,-0.02076894237308289
v,232,26,-0.009643907725693884
v,232,27,-0.055949964741729835
v,232,28,-0.06115613652700783
v,232,29,0.03703790435097121
v,232,30,0.05900191730723413
v,232,31,-0.02118653213237904
v,232,32,-0.028408409338091814
v,234,0,0.12701329043284398
v,234,1,-0.05976677884578689
v,234,2,0.08779039763186419
v,234,3,0.1891773879493858
v,234,4,-0.00293229051978418
v,234,5,0.06633877788262645
v,234,6,0.11450843606590864
v,234,7,-0.05370855471839521
v,234,8,-0.06540850571322947
v,234,9,0.05830236155524918
v,234,10,0.009200964261713475
v,234,11,0.052664565994376814
v,234,12,-0.0035948074426728135
v,234,13,0.02671797447446471
v,234,14,-0.03159288751915476
v,234,15,0.004619685455518001
v,234,16,-0.11162805307236665
v,234,17,0.134475031246697
v,234,18,0.3012471924487778
v,234,19,-0.07937469964237535
v,234,20,-0.01198261095223425
v,234,21,0.056485413475518206
v,234,22,-0.19682116727777593
v,234,23,-0.11332161191592989
v,234,24,0.1872577102359516
v,234,25,-0.12594854145787215
v,234,26,-0.09035276316772718
v,234,27,-0.0768310067850411
v,234,28,-0.09191950997170288
v,234,29,0.043325487400173265
v,234,30,0.0873447165472006
v,234,31,0.08184684500051408
v,234,32,0.013135135555790392
v,236,0,0.13161592984590223
v,236,1,0.000634338179351099
v,236,2,0.01537933401513827
v,236,3,-0.16304131697152566
v,236,4,-0.07059712498894094
v,236,5,0.04657085841779933
v,236,6,0.126584677152335
v,236,7,0.06456982580568725
v,236,8,-0.043106370679541386
v,236,9,0.05299310917884499
v,236,10,-0.2808389788407647
v,236,11,0.13079184900992089
v,236,12,-0.07088200205821446
v,236,13,0.013103225950913545
v,236,14,0.18022741170631607
v,236,15,-0.08598819832742037
v,236,16,-0.11845630629261035
v,236,17,0.10627199020624913
v,236,18,-0.05357772120836956
v,236,19,0.1832598304485005
v,236,20,-0.049741297508485126
v,236,21,0.057021496135828006
v,236,22,0.17382269344539208
v,236,23,0.09090635169222565
v,236,24,-0.05850578550872279
v,236,25,0.0419437856828811
v,236,26,-0.08432568774764172
v,236,27,0.07908396826378941
v,236,28,0.02900618997701902
v,236,29,0.0017596630641734667
v,236,30,0.04530402730863213
v,236,31,-0.06728405482441499
v,236,32,0.021982073298145582
v,237,0,0.14238178656868308
v,237,1,-0.02603185438522207
v,237,2,0.06204481174205087
v,237,3,0.1154262494267509
v,237,4,0.05214728022805454
v,237,5,-0.11121965302073376
v,237,6,-0.10721338055430508
v,237,7,0.048623888901831225
v,237,8,-0.03833273261757629
v,237,9,-0.07319330024421669
v,237,10,0.024475721663999094
v,237,11,0.01065628160638675
v,237,12,-0.07708925402410406
v,237,13,0.00618290254800858
v,237,14,0.005464488717499763
v,237,15,-0.10238637838769006
v,237,16,-0.09507011810953234
v,237,17,0.06137843991032518
v,237,18,0.035323462986328415
v,237,19,-0.04214979067112266
v,237,20,0.08439237205356229
v,237,21,-0.18125981923635975
v,237,22,0.03528937183587138
v,237,23,0.058184152319212756
v,237,24,0.07327309772967446
v,237,25,-0.08895001118391306
v,237,26,-0.04582605988638827
v,237,27,0.020494676751253445
v,237,28,-0.050829703645278904
v,237,29,-0.015585865422179731
v,237,30,-0.041041472816050625
v,237,31,-0.058981651769184414
v,237,32,0.002990339362609045
v,238,0,0.11752727815032797
v,238,1,-0.06071860451550763
v,238,2,0.06146156684916202
v,238,3,0.27791885467379646
v,238,4,0.06191509222182135
v,238,5,0.06655255439358664
v,238,6,0.21263358407580182
v,238,7,-0.06493931899201658
v,238,8,-0.048287545483642114
v,238,9,-0.024952124919818068
v,238,10,-0.048311189183512175
v,238,11,0.019430017775696754
v,238,12,-0.11544566297585848
v,238,13,-0.03552977391033303
v,238,14,0.1206602990578117
v,238,15,-0.23162553036798864
v,238,16,-0.018749729801524645
v,238,17,-0.15107140441779804
v,238,18,-0.08693269521621844
v,238,19,0.09607812840660734
v,238,20,-0.08094307481911793
v,238,21,-0.0028215165787323013
v,238,22,-0.10488636212216369
v,238,23,-0.1561772863832231
v,238,24,0.08319369221759156
v,238,25,-0.005213686354868616
v,238,26,-0.11742644678918818
v,238,27,0.010043801711924514
v,238,28,0.0338285298857506
v,238,29,-0.031580979207871084
v,238,30,-0.023417891127103935
v,238,31,-0.03312353477167823
v,238,32,-0.035668398890857655
v,239,0,0.1549839568399645
v,239,1,-0.01734883476660984
v,239,2,0.05975210631984452
v,239,3,0.033145463604922175
v,239,4,0.03922092067884291
v,239,5,-0.10184051459516162
v,239,6,-0.09802190569161673
v,239,7,0.0037742718269875887
v,239,8,-0.0014404072234511997
v,239,9,-0.02461210664068529
v,239,10,-0.06368632059419933
v,239,11,0.15043948015529823
v,239,12,-0.17592831121087393
v,239,13,0.10219363045099643
v,239,14,-0.09826016237704041
v,239,15,-0.0670231266444903
v,239,16,-0.1514312882731863
v,239,17,0.2664362393537964
v,239,18,-0.09463955438646805
v,239,19,-0.08535605284589888
v,239,20,-0.007360053632625997
v,239,21,-0.14514544753070527
v,239,22,-0.012331315196989866
v,239,23,0.021371902315616684
v,239,24,-0.020254864211103993
v,239,25,0.009156243812324388
v,239,26,0.041021043226786284
v,239,27,0.07687655397975261
v,239,28,-0.04801918081701684
v,239,29,0.07622320470646654
v,239,30,-0.016346263020620526
v,239,31,-0.011603702498808708
v,239,32,0.012196936347485851
v,240,0,0.08088965154964933
v,240,1,0.08367753791476243
v,240,2,-0.11251764553111743
v,240,3,-0.03670980604896634
v,240,4,0.056741440905745316
v,240,5,0.013833400525830652
v,240,6,-0.04809050610872482
v,240,7,0.11670317180158238
v,240,8,0.06849356804805962
v,240,9,0.1387005819749393
v,240,10,0.14825039557447456
v,240,11,-0.029999585665985457
v,240,12,0.042393310890848045
v,240,13,0.11650494327492719
v,240,14,0.005693061654324716
v,240,15,-0.07832761940885039
v,240,16,0.0296270453015309
v,240,17,0.031441328316348424
v,240,18,-0.10021159312017715
v,240,19,-0.0032557894822956767
v,240,20,-0.0916656066387726
v,240,21,-0.03378576627742035
v,240,22,-0.06877270669521465
