date,location,location_name,population,value,season,season_week,epiyear,epiweek,weekly_rate,state_mean,state_std,zflu
2024-05-11,49,Utah,3417734,3.0,2023/2024,31,2024,19,0.085625895325768,26.54913294797688,57.21719291385696,-0.4115744193083913
2024-05-18,49,Utah,3417734,0.0,2023/2024,32,2024,20,0.0,26.54913294797688,57.21719291385696,-0.46400621204797277
2023-10-07,50,Vermont,647464,0.0,2023/2024,0,2023,40,0.0,10.5,21.264279687853872,-0.49378583023423955
2023-10-14,50,Vermont,647464,0.0,2023/2024,1,2023,41,0.0,10.5,21.264279687853872,-0.49378583023423955
2023-10-21,50,Vermont,647464,2.0,2023/2024,2,2023,42,0.308407338244206,10.5,21.264279687853872,-0.3997313863800987
2023-10-28,50,Vermont,647464,0.0,2023/2024,3,2023,43,0.0,10.5,21.264279687853872,-0.49378583023423955
2023-11-04,50,Vermont,647464,0.0,2023/2024,4,2023,44,0.0,10.5,21.264279687853872,-0.49378583023423955
2023-11-11,50,Vermont,647464,2.0,2023/2024,5,2023,45,0.308407338244206,10.5,21.264279687853872,-0.3997313863800987
2023-11-18,50,Vermont,647464,5.0,2023/2024,6,2023,46,0.771018345610515,10.5,21.264279687853872,-0.25864972059888736
2023-11-25,50,Vermont,647464,3.0,2023/2024,7,2023,47,0.462611007366309,10.5,21.264279687853872,-0.3527041644530282
2023-12-02,50,Vermont,647464,3.0,2023/2024,8,2023,48,0.462611007366309,10.5,21.264279687853872,-0.3527041644530282
2023-12-09,50,Vermont,647464,8.0,2023/2024,9,2023,49,1.23362935297682,10.5,21.264279687853872,-0.11756805481767608
2023-12-16,50,Vermont,647464,8.0,2023/2024,10,2023,50,1.23362935297682,10.5,21.264279687853872,-0.11756805481767608
2023-12-23,50,Vermont,647464,12.0,2023/2024,11,2023,51,1.85044402946524,10.5,21.264279687853872,0.07054083289060564
2023-12-30,50,Vermont,647464,19.0,2023/2024,12,2023,52,2.92986971331996,10.5,21.264279687853872,0.3997313863800987
2024-01-06,50,Vermont,647464,15.0,2023/2024,13,2024,1,2.31305503683155,10.5,21.264279687853872,0.21162249867181696
2024-01-13,50,Vermont,647464,24.0,2023/2024,14,2024,2,3.70088805893047,10.5,21.264279687853872,0.6348674960154508
2024-01-20,50,Vermont,647464,26.0,2023/2024,15,2024,3,4.00929539717468,10.5,21.264279687853872,0.7289219398695918
2024-01-27,50,Vermont,647464,21.0,2023/2024,16,2024,4,3.23827705156417,10.5,21.264279687853872,0.49378583023423955
2024-02-03,50,Vermont,647464,18.0,2023/2024,17,2024,5,2.77566604419786,10.5,21.264279687853872,0.3527041644530282
2024-02-10,50,Vermont,647464,20.0,2023/2024,18,2024,6,3.08407338244206,10.5,21.264279687853872,0.4467586083071691
2024-02-17,50,Vermont,647464,21.0,2023/2024,19,2024,7,3.23827705156417,10.5,21.264279687853872,0.49378583023423955
2024-02-24,50,Vermont,647464,26.0,2023/2024,20,2024,8,4.00929539717468,10.5,21.264279687853872,0.7289219398695918
2024-03-02,50,Vermont,647464,30.0,2023/2024,21,2024,9,4.62611007366309,10.5,21.264279687853872,0.9170308275778735
2024-03-09,50,Vermont,647464,29.0,2023/2024,22,2024,10,4.47190640454099,10.5,21.264279687853872,0.870003605650803
2024-03-16,50,Vermont,647464,24.0,2023/2024,23,2024,11,3.70088805893047,10.5,21.264279687853872,0.6348674960154508
2024-03-23,50,Vermont,647464,18.0,2023/2024,24,2024,12,2.77566604419786,10.5,21.264279687853872,0.3527041644530282
2024-03-30,50,Vermont,647464,15.0,2023/2024,25,2024,13,2.31305503683155,10.5,21.264279687853872,0.21162249867181696
2024-04-06,50,Vermont,647464,9.0,2023/2024,26,2024,14,1.38783302209893,10.5,21.264279687853872,-0.07054083289060564
2024-04-13,50,Vermont,647464,16.0,2023/2024,27,2024,15,2.46725870595365,10.5,21.264279687853872,0.25864972059888736
2024-04-20,50,Vermont,647464,10.0,2023/2024,28,2024,16,1.54203669122103,10.5,21.264279687853872,-0.023513610963535218
2024-04-27,50,Vermont,647464,6.0,2023/2024,29,2024,17,0.925222014732619,10.5,21.264279687853872,-0.21162249867181696
2024-05-04,50,Vermont,647464,4.0,2023/2024,30,2024,18,0.616814676488412,10.5,21.264279687853872,-0.3056769425259578
2024-05-11,50,Vermont,647464,0.0,2023/2024,31,2024,19,0.0,10.5,21.264279687853872,-0.49378583023423955
2024-05-18,50,Vermont,647464,0.0,2023/2024,32,2024,20,0.0,10.5,21.264279687853872,-0.49378583023423955
2023-10-07,51,Virginia,8715698,49.0,2023/2024,0,2023,40,0.556110720509534,134.52601156069363,215.30426189826807,-0.39723324938688365
2023-10-14,51,Virginia,8715698,54.0,2023/2024,1,2023,41,0.612856712398262,134.52601156069363,215.30426189826807,-0.37401029989244905
2023-10-21,51,Virginia,8715698,72.0,2023/2024,2,2023,42,0.817142283197682,134.52601156069363,215.30426189826807,-0.2904076817124845
2023-10-28,51,Virginia,8715698,61.0,2023/2024,3,2023,43,0.692301101042481,134.52601156069363,215.30426189826807,-0.3414981706002406
2023-11-04,51,Virginia,8715698,51.0,2023/2024,4,2023,44,0.578809117265025,134.52601156069363,215.30426189826807,-0.3879440695891098
2023-11-11,51,Virginia,8715698,92.0,2023/2024,5,2023,45,1.04412625075259,134.52601156069363,215.30426189826807,-0.19751588373474607
2023-11-18,51,Virginia,8715698,100.0,2023/2024,6,2023,46,1.13491983777456,134.52601156069363,215.30426189826807,-0.1603591645436507
2023-11-25,51,Virginia,8715698,115.0,2023/2024,7,2023,47,1.30515781344074,134.52601156069363,215.30426189826807,-0.09069031606034689
2023-12-02,51,Virginia,8715698,143.0,2023/2024,8,2023,48,1.62293536801762,134.52601156069363,215.30426189826807,0.039358201108486895
2023-12-09,51,Virginia,8715698,157.0,2023/2024,9,2023,49,1.78182414530606,134.52601156069363,215.30426189826807,0.10438245969290379
2023-12-16,51,Virginia,8715698,229.0,2023/2024,10,2023,50,2.59896642850374,134.52601156069363,215.30426189826807,0.43879293241276207
2023-12-23,51,Virginia,8715698,419.0,2023/2024,11,2023,51,4.7553141202754,134.52601156069363,215.30426189826807,1.321265013201277
2023-12-30,51,Virginia,8715698,731.0,2023/2024,12,2023,52,8.29626401413202,134.52601156069363,215.30426189826807,2.7703770616539964
2024-01-06,51,Virginia,8715698,538.0,2023/2024,13,2024,1,6.10586872722712,134.52601156069363,215.30426189826807,1.8739712111688207
2024-01-13,51,Virginia,8715698,381.0,2023/2024,14,2024,2,4.32404458192107,134.52601156069363,215.30426189826807,1.144770597043574
2024-01-20,51,Virginia,8715698,302.0,2023/2024,15,2024,3,3.42745791007917,134.52601156069363,215.30426189826807,0.7778479950315073
2024-01-27,51,Virginia,8715698,262.0,2023/2024,16,2024,4,2.97348997496934,134.52601156069363,215.30426189826807,0.5920643990760305
2024-02-03,51,Virginia,8715698,184.0,2023/2024,17,2024,5,2.08825250150519,134.52601156069363,215.30426189826807,0.22978638696285064
2024-02-10,51,Virginia,8715698,174.0,2023/2024,18,2024,6,1.97476051772773,134.52601156069363,215.30426189826807,0.18334048797398145
2024-02-17,51,Virginia,8715698,195.0,2023/2024,19,2024,7,2.21309368366039,134.52601156069363,215.30426189826807,0.2808768758506068
2024-02-24,51,Virginia,8715698,207.0,2023/2024,20,2024,8,2.34928406419334,134.52601156069363,215.30426189826807,0.33661195463724985
2024-03-02,51,Virginia,8715698,219.0,2023/2024,21,2024,9,2.48547444472628,134.52601156069363,215.30426189826807,0.3923470334238929
2024-03-09,51,Virginia,8715698,196.0,2023/2024,22,2024,10,2.22444288203813,134.52601156069363,215.30426189826807,0.2855214657494937
2024-03-16,51,Virginia,8715698,134.0,2023/2024,23,2024,11,1.52079258261791,134.52601156069363,215.30426189826807,-0.0024431079814953897
2024-03-23,51,Virginia,8715698,135.0,2023/2024,24,2024,12,1.53214178099565,134.52601156069363,215.30426189826807,0.002201481917391531
2024-03-30,51,Virginia,8715698,111.0,2023/2024,25,2024,13,1.25976101992976,134.52601156069363,215.30426189826807,-0.10926867565589457
2024-04-06,51,Virginia,8715698,157.0,2023/2024,26,2024,14,1.78182414530606,134.52601156069363,215.30426189826807,0.10438245969290379
2024-04-13,51,Virginia,8715698,110.0,2023/2024,27,2024,15,1.24841182155201,134.52601156069363,215.30426189826807,-0.11391326555478148
2024-04-20,51,Virginia,8715698,79.0,2023/2024,28,2024,16,0.896586671841901,134.52601156069363,215.30426189826807,-0.257895552420276
2024-04-27,51,Virginia,8715698,58.0,2023/2024,29,2024,17,0.658253505909244,134.52601156069363,215.30426189826807,-0.3554319402969014
2024-05-04,51,Virginia,8715698,58.0,2023/2024,30,2024,18,0.658253505909244,134.52601156069363,215.30426189826807,-0.3554319402969014
2024-05-11,51,Virginia,8715698,39.0,2023/2024,31,2024,19,0.442618736732078,134.52601156069363,215.30426189826807,-0.44367914837575284
2024-05-18,51,Virginia,8715698,39.0,2023/2024,32,2024,20,0.442618736732078,134.52601156069363,215.30426189826807,-0.44367914837575284
2023-10-07,53,Washington,7812880,4.0,2023/2024,0,2023,40,0.0502627485178772,87.75722543352602,164.85758130333969,-0.5080580751661753
2023-10-14,53,Washington,7812880,13.0,2023/2024,1,2023,41,0.163353932683101,87.75722543352602,164.85758130333969,-0.4534654993874497
2023-10-21,53,Washington,7812880,11.0,2023/2024,2,2023,42,0.138222558424162,87.75722543352602,164.85758130333969,-0.4655971828938332
2023-10-28,53,Washington,7812880,8.0,2023/2024,3,2023,43,0.100525497035754,87.75722543352602,164.85758130333969,-0.48379470815340836
2023-11-04,53,Washington,7812880,17.0,2023/2024,4,2023,44,0.213616681200978,87.75722543352602,164.85758130333969,-0.4292021323746827
2023-11-11,53,Washington,7812880,17.0,2023/2024,5,2023,45,0.213616681200978,87.75722543352602,164.85758130333969,-0.4292021323746827
2023-11-18,53,Washington,7812880,33.0,2023/2024,6,2023,46,0.414667675272487,87.75722543352602,164.85758130333969,-0.33214866432361484
2023-11-25,53,Washington,7812880,36.0,2023/2024,7,2023,47,0.452364736660895,87.75722543352602,164.85758130333969,-0.31395113906403965
2023-12-02,53,Washington,7812880,74.0,2023/2024,8,2023,48,0.929860847580728,87.75722543352602,164.85758130333969,-0.08344915244275347
2023-12-09,53,Washington,7812880,83.0,2023/2024,9,2023,49,1.04295203174595,87.75722543352602,164.85758130333969,-0.028856576664027796
2023-12-16,53,Washington,7812880,109.0,2023/2024,10,2023,50,1.36965989711215,87.75722543352602,164.85758130333969,0.12885530891895747
2023-12-23,53,Washington,7812880,155.0,2023/2024,11,2023,51,1.94768150506774,87.75722543352602,164.85758130333969,0.4078840295657776
2023-12-30,53,Washington,7812880,211.0,2023/2024,12,2023,52,2.65135998431802,87.75722543352602,164.85758130333969,0.747571167744515
2024-01-06,53,Washington,7812880,209.0,2023/2024,13,2024,1,2.62622861005908,87.75722543352602,164.85758130333969,0.7354394842381315
2024-01-13,53,Washington,7812880,161.0,2023/2024,14,2024,2,2.02307562784456,87.75722543352602,164.85758130333969,0.444279080084928
2024-01-20,53,Washington,7812880,145.0,2023/2024,15,2024,3,1.82202463377305,87.75722543352602,164.85758130333969,0.34722561203386015
2024-01-27,53,Washington,7812880,120.0,2023/2024,16,2024,4,1.50788245553632,87.75722543352602,164.85758130333969,0.19557956820406663
2024-02-03,53,Washington,7812880,105.0,2023/2024,17,2024,5,1.31939714859428,87.75722543352602,164.85758130333969,0.1045919419061905
2024-02-10,53,Washington,7812880,80.0,2023/2024,18,2024,6,1.00525497035754,87.75722543352602,164.85758130333969,-0.04705410192360302
2024-02-17,53,Washington,7812880,73.0,2023/2024,19,2024,7,0.917295160451259,87.75722543352602,164.85758130333969,-0.0895149941959452
2024-02-24,53,Washington,7812880,97.0,2023/2024,20,2024,8,1.21887165155852,87.75722543352602,164.85758130333969,0.05606520788065658
2024-03-02,53,Washington,7812880,75.0,2023/2024,21,2024,9,0.942426534710198,87.75722543352602,164.85758130333969,-0.07738331068956172
2024-03-09,53,Washington,7812880,56.0,2023/2024,22,2024,10,0.703678479250281,87.75722543352602,164.85758130333969,-0.19263430400020481
2024-03-16,53,Washington,7812880,85.0,2023/2024,23,2024,11,1.06808340600489,87.75722543352602,164.85758130333969,-0.016724893157644312
2024-03-23,53,Washington,7812880,81.0,2023/2024,24,2024,12,1.01782065748701,87.75722543352602,164.85758130333969,-0.040988260170411274
2024-03-30,53,Washington,7812880,56.0,2023/2024,25,2024,13,0.703678479250281,87.75722543352602,164.85758130333969,-0.19263430400020481
2024-04-06,53,Washington,7812880,43.0,2023/2024,26,2024,14,0.54032454656718,87.75722543352602,164.85758130333969,-0.2714902467916974
2024-04-13,53,Washington,7812880,42.0,2023/2024,27,2024,15,0.527758859437711,87.75722543352602,164.85758130333969,-0.27755608854488917
2024-04-20,53,Washington,7812880,26.0,2023/2024,28,2024,16,0.326707865366202,87.75722543352602,164.85758130333969,-0.374609556595957
2024-04-27,53,Washington,7812880,37.0,2023/2024,29,2024,17,0.464930423790364,87.75722543352602,164.85758130333969,-0.3078852973108479
2024-05-04,53,Washington,7812880,25.0,2023/2024,30,2024,18,0.314142178236733,87.75722543352602,164.85758130333969,-0.38067539834914876
2024-05-11,53,Washington,7812880,28.0,2023/2024,31,2024,19,0.35183923962514,87.75722543352602,164.85758130333969,-0.3624778730895736
2024-05-18,53,Washington,7812880,12.0,2023/2024,32,2024,20,0.150788245553632,87.75722543352602,164.85758130333969,-0.4595313411406414
2023-10-07,54,West Virginia,1770071,2.0,2023/2024,0,2023,40,0.112995690909327,56.654970760233915,108.9706016284385,-0.5015570249542459
2023-10-14,54,West Virginia,1770071,3.0,2023/2024,1,2023,41,0.169493536363991,56.654970760233915,108.9706016284385,-0.492380237957972
2023-10-21,54,West Virginia,1770071,3.0,2023/2024,2,2023,42,0.169493536363991,56.654970760233915,108.9706016284385,-0.492380237957972
2023-10-28,54,West Virginia,1770071,4.0,2023/2024,3,2023,43,0.225991381818654,56.654970760233915,108.9706016284385,-0.48320345096169803
2023-11-04,54,West Virginia,1770071,7.0,2023/2024,4,2023,44,0.395484918182645,56.654970760233915,108.9706016284385,-0.45567308997287626
2023-11-11,54,West Virginia,1770071,14.0,2023/2024,5,2023,45,0.79096983636529,56.654970760233915,108.9706016284385,-0.39143558099895887
2023-11-18,54,West Virginia,1770071,8.0,2023/2024,6,2023,46,0.451982763637309,56.654970760233915,108.9706016284385,-0.44649630297660237
2023-11-25,54,West Virginia,1770071,13.0,2023/2024,7,2023,47,0.734471990910627,56.654970760233915,108.9706016284385,-0.40061236799523275
2023-12-02,54,West Virginia,1770071,17.0,2023/2024,8,2023,48,0.960463372729281,56.654970760233915,108.9706016284385,-0.3639052200101371
2023-12-09,54,West Virginia,1770071,20.0,2023/2024,9,2023,49,1.12995690909327,56.654970760233915,108.9706016284385,-0.3363748590213153
2023-12-16,54,West Virginia,1770071,33.0,2023/2024,10,2023,50,1.8644289000039,56.654970760233915,108.9706016284385,-0.2170766280697544
2023-12-23,54,West Virginia,1770071,82.0,2023/2024,11,2023,51,4.63282332728241,56.654970760233915,108.9706016284385,0.23258593474766767
2023-12-30,54,West Virginia,1770071,153.0,2023/2024,12,2023,52,8.64417035456353,56.654970760233915,108.9706016284385,0.884137811483116
2024-01-06,54,West Virginia,1770071,169.0,2023/2024,13,2024,1,9.54813588183815,56.654970760233915,108.9706016284385,1.0309664034234987
2024-01-13,54,West Virginia,1770071,136.0,2023/2024,14,2024,2,7.68370698183425,56.654970760233915,108.9706016284385,0.7281324325464593
2024-01-20,54,West Virginia,1770071,145.0,2023/2024,15,2024,3,8.19218759092622,56.654970760233915,108.9706016284385,0.8107235155129247
2024-01-27,54,West Virginia,1770071,136.0,2023/2024,16,2024,4,7.68370698183425,56.654970760233915,108.9706016284385,0.7281324325464593
2024-02-03,54,West Virginia,1770071,127.0,2023/2024,17,2024,5,7.17522637274228,56.654970760233915,108.9706016284385,0.6455413495799941
2024-02-10,54,West Virginia,1770071,131.0,2023/2024,18,2024,6,7.40121775456093,56.654970760233915,108.9706016284385,0.6822484975650898
2024-02-17,54,West Virginia,1770071,184.0,2023/2024,19,2024,7,10.3956035636581,56.654970760233915,108.9706016284385,1.1686182083676075
2024-02-24,54,West Virginia,1770071,163.0,2023/2024,20,2024,8,9.20914880911016,56.654970760233915,108.9706016284385,0.9759056814458552
2024-03-02,54,West Virginia,1770071,181.0,2023/2024,21,2024,9,10.2261100272941,56.654970760233915,108.9706016284385,1.1410878473787858
2024-03-09,54,West Virginia,1770071,143.0,2023/2024,22,2024,10,8.07919190001689,56.654970760233915,108.9706016284385,0.7923699415203768
2024-03-16,54,West Virginia,1770071,101.0,2023/2024,23,2024,11,5.70628239092102,56.654970760233915,108.9706016284385,0.40694488767687215
2024-03-23,54,West Virginia,1770071,80.0,2023/2024,24,2024,12,4.51982763637309,56.654970760233915,108.9706016284385,0.2142323607551198
2024-03-30,54,West Virginia,1770071,71.0,2023/2024,25,2024,13,4.01134702728111,56.654970760233915,108.9706016284385,0.13164127778865456
2024-04-06,54,West Virginia,1770071,68.0,2023/2024,26,2024,14,3.84185349091712,56.654970760233915,108.9706016284385,0.1041109167998328
2024-04-13,54,West Virginia,1770071,22.0,2023/2024,27,2024,15,1.2429526000026,56.654970760233915,108.9706016284385,-0.3180212850287675
2024-04-20,54,West Virginia,1770071,13.0,2023/2024,28,2024,16,0.734471990910627,56.654970760233915,108.9706016284385,-0.40061236799523275
2024-04-27,54,West Virginia,1770071,22.0,2023/2024,29,2024,17,1.2429526000026,56.654970760233915,108.9706016284385,-0.3180212850287675
2024-05-04,54,West Virginia,1770071,7.0,2023/2024,30,2024,18,0.395484918182645,56.654970760233915,108.9706016284385,-0.45567308997287626
2024-05-11,54,West Virginia,1770071,0.0,2023/2024,31,2024,19,0.0,56.654970760233915,108.9706016284385,-0.5199105989467937
2024-05-18,54,West Virginia,1770071,0.0,2023/2024,32,2024,20,0.0,56.654970760233915,108.9706016284385,-0.5199105989467937
2023-10-07,55,Wisconsin,5910955,10.0,2023/2024,0,2023,40,0.16775779130092,102.2183908045977,204.67681702774595,-0.4505561115507116
2023-10-14,55,Wisconsin,5910955,3.0,2023/2024,1,2023,41,0.0503273373902759,102.2183908045977,204.67681702774595,-0.4847563698000427
2023-10-21,55,Wisconsin,5910955,4.0,2023/2024,2,2023,42,0.0671031165203679,102.2183908045977,204.67681702774595,-0.4798706186215669
2023-10-28,55,Wisconsin,5910955,7.0,2023/2024,3,2023,43,0.117430453910644,102.2183908045977,204.67681702774595,-0.46521336508613925
2023-11-04,55,Wisconsin,5910955,16.0,2023/2024,4,2023,44,0.268412466081472,102.2183908045977,204.67681702774595,-0.4212416044798564
2023-11-11,55,Wisconsin,5910955,20.0,2023/2024,5,2023,45,0.335515582601839,102.2183908045977,204.67681702774595,-0.40169859976595296
2023-11-18,55,Wisconsin,5910955,15.0,2023/2024,6,2023,46,0.25163668695138,102.2183908045977,204.67681702774595,-0.4261273556583323
2023-11-25,55,Wisconsin,5910955,34.0,2023/2024,7,2023,47,0.570376490423127,102.2183908045977,204.67681702774595,-0.33329808326729077
2023-12-02,55,Wisconsin,5910955,59.0,2023/2024,8,2023,48,0.989770968675426,102.2183908045977,204.67681702774595,-0.21115430380539396
2023-12-09,55,Wisconsin,5910955,97.0,2023/2024,9,2023,49,1.62725057561892,102.2183908045977,204.67681702774595,-0.025495759023310877
2023-12-16,55,Wisconsin,5910955,122.0,2023/2024,10,2023,50,2.04664505387122,102.2183908045977,204.67681702774595,0.09664802043858589
2023-12-23,55,Wisconsin,5910955,187.0,2023/2024,11,2023,51,3.1370706973272,102.2183908045977,204.67681702774595,0.4142218470395175
2023-12-30,55,Wisconsin,5910955,297.0,2023/2024,12,2023,52,4.98240640163732,102.2183908045977,204.67681702774595,0.9516544766718633
2024-01-06,55,Wisconsin,5910955,248.0,2023/2024,13,2024,1,4.16039322426281,102.2183908045977,204.67681702774595,0.7122526689265456
2024-01-13,55,Wisconsin,5910955,265.0,2023/2024,14,2024,2,4.44558146947437,102.2183908045977,204.67681702774595,0.7953104389606355
2024-01-20,55,Wisconsin,5910955,175.0,2023/2024,15,2024,3,2.9357613477661,102.2183908045977,204.67681702774595,0.3555928328978071
2024-01-27,55,Wisconsin,5910955,141.0,2023/2024,16,2024,4,2.36538485734297,102.2183908045977,204.67681702774595,0.18947729282962744
2024-02-03,55,Wisconsin,5910955,175.0,2023/2024,17,2024,5,2.9357613477661,102.2183908045977,204.67681702774595,0.3555928328978071
2024-02-10,55,Wisconsin,5910955,178.0,2023/2024,18,2024,6,2.98608868515637,102.2183908045977,204.67681702774595,0.37025008643323465
2024-02-17,55,Wisconsin,5910955,209.0,2023/2024,19,2024,7,3.50613783818922,102.2183908045977,204.67681702774595,0.5217083729659867
2024-02-24,55,Wisconsin,5910955,213.0,2023/2024,20,2024,8,3.57324095470959,102.2183908045977,204.67681702774595,0.5412513776798902
2024-03-02,55,Wisconsin,5910955,200.0,2023/2024,21,2024,9,3.35515582601839,102.2183908045977,204.67681702774595,0.4777366123597038
2024-03-09,55,Wisconsin,5910955,197.0,2023/2024,22,2024,10,3.30482848862812,102.2183908045977,204.67681702774595,0.4630793588242762
2024-03-16,55,Wisconsin,5910955,183.0,2023/2024,23,2024,11,3.06996758080683,102.2183908045977,204.67681702774595,0.394678842325614
2024-03-23,55,Wisconsin,5910955,132.0,2023/2024,24,2024,12,2.21440284517214,102.2183908045977,204.67681702774595,0.1455055322233446
2024-03-30,55,Wisconsin,5910955,126.0,2023/2024,25,2024,13,2.11374817039159,102.2183908045977,204.67681702774595,0.11619102515248939
2024-04-06,55,Wisconsin,5910955,124.0,2023/2024,26,2024,14,2.0801966121314,102.2183908045977,204.67681702774595,0.10641952279553764
2024-04-13,55,Wisconsin,5910955,77.0,2023/2024,27,2024,15,1.29173499301708,102.2183908045977,204.67681702774595,-0.12321078259282829
2024-04-20,55,Wisconsin,5910955,66.0,2023/2024,28,2024,16,1.10720142258607,102.2183908045977,204.67681702774595,-0.17695404555606287
2024-04-27,55,Wisconsin,5910955,37.0,2023/2024,29,2024,17,0.620703827813403,102.2183908045977,204.67681702774595,-0.31864082973186314
2024-05-04,55,Wisconsin,5910955,15.0,2023/2024,30,2024,18,0.25163668695138,102.2183908045977,204.67681702774595,-0.4261273556583323
2024-05-11,55,Wisconsin,5910955,10.0,2023/2024,31,2024,19,0.16775779130092,102.2183908045977,204.67681702774595,-0.4505561115507116
2024-05-18,55,Wisconsin,5910955,11.0,2023/2024,32,2024,20,0.184533570431012,102.2183908045977,204.67681702774595,-0.4456703603722358
2023-10-07,56,Wyoming,584057,6.0,2023/2024,0,2023,40,1.02107151244516,14.086705202312139,24.059241252844803,-0.33611638527278803
2023-10-14,56,Wyoming,584057,4.0,2023/2024,1,2023,41,0.680714341630107,14.086705202312139,24.059241252844803,-0.4192445263052288
2023-10-21,56,Wyoming,584057,4.0,2023/2024,2,2023,42,0.680714341630107,14.086705202312139,24.059241252844803,-0.4192445263052288
2023-10-28,56,Wyoming,584057,0.0,2023/2024,3,2023,43,0.0,14.086705202312139,24.059241252844803,-0.5855008083701103
2023-11-04,56,Wyoming,584057,1.0,2023/2024,4,2023,44,0.170178585407527,14.086705202312139,24.059241252844803,-0.54393673785389
2023-11-11,56,Wyoming,584057,5.0,2023/2024,5,2023,45,0.850892927037633,14.086705202312139,24.059241252844803,-0.3776804557890084
2023-11-18,56,Wyoming,584057,9.0,2023/2024,6,2023,46,1.53160726866774,14.086705202312139,24.059241252844803,-0.21142417372412683
2023-11-25,56,Wyoming,584057,23.0,2023/2024,7,2023,47,3.91410746437311,14.086705202312139,24.059241252844803,0.37047281350295863
2023-12-02,56,Wyoming,584057,18.0,2023/2024,8,2023,48,3.06321453733548,14.086705202312139,24.059241252844803,0.16265246092185667
2023-12-09,56,Wyoming,584057,37.0,2023/2024,9,2023,49,6.29660766007849,14.086705202312139,24.059241252844803,0.9523698007300441
2023-12-16,56,Wyoming,584057,34.0,2023/2024,10,2023,50,5.78607190385591,14.086705202312139,24.059241252844803,0.8276775891813829
2023-12-23,56,Wyoming,584057,26.0,2023/2024,11,2023,51,4.42464322059569,14.086705202312139,24.059241252844803,0.4951650250516198
2023-12-30,56,Wyoming,584057,72.0,2023/2024,12,2023,52,12.2528581493419,14.086705202312139,24.059241252844803,2.4071122687977575
2024-01-06,56,Wyoming,584057,82.0,2023/2024,13,2024,1,13.9546440034172,14.086705202312139,24.059241252844803,2.8227529739599615
2024-01-13,56,Wyoming,584057,56.0,2023/2024,14,2024,2,9.53000078282149,14.086705202312139,24.059241252844803,1.7420871405382314
2024-01-20,56,Wyoming,584057,23.0,2023/2024,15,2024,3,3.91410746437311,14.086705202312139,24.059241252844803,0.37047281350295863
2024-01-27,56,Wyoming,584057,40.0,2023/2024,16,2024,4,6.80714341630107,14.086705202312139,24.059241252844803,1.0770620122787053
2024-02-03,56,Wyoming,584057,39.0,2023/2024,17,2024,5,6.63696483089354,14.086705202312139,24.059241252844803,1.0354979417624848
2024-02-10,56,Wyoming,584057,33.0,2023/2024,18,2024,6,5.61589331844838,14.086705202312139,24.059241252844803,0.7861135186651625
2024-02-17,56,Wyoming,584057,44.0,2023/2024,19,2024,7,7.48785775793117,14.086705202312139,24.059241252844803,1.2433182943435868
2024-02-24,56,Wyoming,584057,27.0,2023/2024,20,2024,8,4.59482180600322,14.086705202312139,24.059241252844803,0.5367290955678402
2024-03-02,56,Wyoming,584057,25.0,2023/2024,21,2024,9,4.25446463518817,14.086705202312139,24.059241252844803,0.4536009545353994
2024-03-09,56,Wyoming,584057,15.0,2023/2024,22,2024,10,2.5526787811129,14.086705202312139,24.059241252844803,0.0379602493731955
2024-03-16,56,Wyoming,584057,11.0,2023/2024,23,2024,11,1.87196443948279,14.086705202312139,24.059241252844803,-0.12829603269168607
2024-03-23,56,Wyoming,584057,5.0,2023/2024,24,2024,12,0.850892927037633,14.086705202312139,24.059241252844803,-0.3776804557890084
2024-03-30,56,Wyoming,584057,11.0,2023/2024,25,2024,13,1.87196443948279,14.086705202312139,24.059241252844803,-0.12829603269168607
2024-04-06,56,Wyoming,584057,7.0,2023/2024,26,2024,14,1.19125009785269,14.086705202312139,24.059241252844803,-0.2945523147565676
2024-04-13,56,Wyoming,584057,6.0,2023/2024,27,2024,15,1.02107151244516,14.086705202312139,24.059241252844803,-0.33611638527278803
2024-04-20,56,Wyoming,584057,2.0,2023/2024,28,2024,16,0.340357170815053,14.086705202312139,24.059241252844803,-0.5023726673376696
2024-04-27,56,Wyoming,584057,4.0,2023/2024,29,2024,17,0.680714341630107,14.086705202312139,24.059241252844803,-0.4192445263052288
2024-05-04,56,Wyoming,584057,4.0,2023/2024,30,2024,18,0.680714341630107,14.086705202312139,24.059241252844803,-0.4192445263052288
2024-05-11,56,Wyoming,584057,0.0,2023/2024,31,2024,19,0.0,14.086705202312139,24.059241252844803,-0.5855008083701103
2024-05-18,56,Wyoming,584057,1.0,2023/2024,32,2024,20,0.170178585407527,14.086705202312139,24.059241252844803,-0.54393673785389
2023-10-07,72,Puerto Rico,3205691,109.0,2023/2024,0,2023,40,3.40274623473642,98.86627906976744,163.96458618529738,0.06180432717818942
2023-10-14,72,Puerto Rico,3205691,103.0,2023/2024,1,2023,41,3.21543910254909,98.86627906976744,163.96458618529738,0.025211059451344043
2023-10-21,72,Puerto Rico,3205691,111.0,2023/2024,2,2023,42,3.46518194546553,98.86627906976744,163.96458618529738,0.07400208308713788
2023-10-28,72,Puerto Rico,3205691,164.0,2023/2024,3,2023,43,5.11972827978691,98.86627906976744,163.96458618529738,0.397242614674272
2023-11-04,72,Puerto Rico,3205691,144.0,2023/2024,4,2023,44,4.49537117249582,98.86627906976744,163.96458618529738,0.2752650555847875
