date,location,location_name,population,value,season,season_week,epiyear,epiweek,weekly_rate,hosps_pop_norm
2022-01-29,23,Maine,1395722,1.0,2021/2022,16,2022,4,0.0711737693343544,0.07164750573538284
2022-02-05,23,Maine,1395722,3.0,2021/2022,17,2022,5,0.213521308003063,0.21494251720614851
2022-02-12,23,Maine,1395722,5.0,2021/2022,18,2022,6,0.355868846671772,0.35823752867691416
2022-02-19,23,Maine,1395722,5.0,2021/2022,19,2022,7,0.355868846671772,0.35823752867691416
2022-02-26,23,Maine,1395722,2.0,2021/2022,20,2022,8,0.142347538668709,0.14329501147076568
2022-03-05,23,Maine,1395722,2.0,2021/2022,21,2022,9,0.142347538668709,0.14329501147076568
2022-03-12,23,Maine,1395722,2.0,2021/2022,22,2022,10,0.142347538668709,0.14329501147076568
2022-03-19,23,Maine,1395722,1.0,2021/2022,23,2022,11,0.0711737693343544,0.07164750573538284
2022-03-26,23,Maine,1395722,3.0,2021/2022,24,2022,12,0.213521308003063,0.21494251720614851
2022-04-02,23,Maine,1395722,9.0,2021/2022,25,2022,13,0.64056392400919,0.6448275516184455
2022-04-09,23,Maine,1395722,11.0,2021/2022,26,2022,14,0.782911462677899,0.7881225630892112
2022-04-16,23,Maine,1395722,15.0,2021/2022,27,2022,15,1.06760654001532,1.0747125860307425
2022-04-23,23,Maine,1395722,20.0,2021/2022,28,2022,16,1.42347538668709,1.4329501147076567
2022-04-30,23,Maine,1395722,30.0,2021/2022,29,2022,17,2.13521308003063,2.149425172061485
2022-05-07,23,Maine,1395722,8.0,2021/2022,30,2022,18,0.569390154674836,0.5731800458830627
2022-05-14,23,Maine,1395722,37.0,2021/2022,31,2022,19,2.63342946537111,2.650957712209165
2022-05-21,23,Maine,1395722,36.0,2021/2022,32,2022,20,2.56225569603676,2.579310206473782
2021-10-09,24,Maryland,6180253,0.0,2021/2022,0,2021,40,0.0,0.0
2021-10-16,24,Maryland,6180253,4.0,2021/2022,1,2021,41,0.0638649129361574,0.06472226946048973
2021-10-23,24,Maryland,6180253,4.0,2021/2022,2,2021,42,0.0638649129361574,0.06472226946048973
2021-10-30,24,Maryland,6180253,7.0,2021/2022,3,2021,43,0.111763597638276,0.11326397155585702
2021-11-06,24,Maryland,6180253,3.0,2021/2022,4,2021,44,0.0478986847021181,0.048541702095367296
2021-11-13,24,Maryland,6180253,6.0,2021/2022,5,2021,45,0.0957973694042362,0.09708340419073459
2021-11-20,24,Maryland,6180253,3.0,2021/2022,6,2021,46,0.0478986847021181,0.048541702095367296
2021-11-27,24,Maryland,6180253,4.0,2021/2022,7,2021,47,0.0638649129361574,0.06472226946048973
2021-12-04,24,Maryland,6180253,7.0,2021/2022,8,2021,48,0.111763597638276,0.11326397155585702
2021-12-11,24,Maryland,6180253,3.0,2021/2022,9,2021,49,0.0478986847021181,0.048541702095367296
2021-12-18,24,Maryland,6180253,27.0,2021/2022,10,2021,50,0.431088162319063,0.43687531885830566
2021-12-25,24,Maryland,6180253,29.0,2021/2022,11,2021,51,0.463020618787141,0.46923645358855054
2022-01-01,24,Maryland,6180253,11.0,2021/2022,12,2021,52,0.175628510574433,0.17798624101634675
2022-01-08,24,Maryland,6180253,9.0,2021/2022,13,2022,1,0.143696054106354,0.1456251062861019
2022-01-15,24,Maryland,6180253,16.0,2021/2022,14,2022,2,0.25545965174463,0.2588890778419589
2022-01-22,24,Maryland,6180253,3.0,2021/2022,15,2022,3,0.0478986847021181,0.048541702095367296
2022-01-29,24,Maryland,6180253,6.0,2021/2022,16,2022,4,0.0957973694042362,0.09708340419073459
2022-02-05,24,Maryland,6180253,8.0,2021/2022,17,2022,5,0.127729825872315,0.12944453892097946
2022-02-12,24,Maryland,6180253,6.0,2021/2022,18,2022,6,0.0957973694042362,0.09708340419073459
2022-02-19,24,Maryland,6180253,13.0,2021/2022,19,2022,7,0.207560967042512,0.21034737574659162
2022-02-26,24,Maryland,6180253,15.0,2021/2022,20,2022,8,0.23949342351059,0.24270851047683648
2022-03-05,24,Maryland,6180253,23.0,2021/2022,21,2022,9,0.367223249382905,0.3721530493978159
2022-03-12,24,Maryland,6180253,16.0,2021/2022,22,2022,10,0.25545965174463,0.2588890778419589
2022-03-19,24,Maryland,6180253,19.0,2021/2022,23,2022,11,0.303358336446748,0.3074307799373262
2022-03-26,24,Maryland,6180253,30.0,2021/2022,24,2022,12,0.478986847021181,0.48541702095367295
2022-04-02,24,Maryland,6180253,29.0,2021/2022,25,2022,13,0.463020618787141,0.46923645358855054
2022-04-09,24,Maryland,6180253,47.0,2021/2022,26,2022,14,0.75041272699985,0.7604866661607543
2022-04-16,24,Maryland,6180253,51.0,2021/2022,27,2022,15,0.814277639936007,0.825208935621244
2022-04-23,24,Maryland,6180253,43.0,2021/2022,28,2022,16,0.686547814063692,0.6957643967002646
2022-04-30,24,Maryland,6180253,51.0,2021/2022,29,2022,17,0.814277639936007,0.825208935621244
2022-05-07,24,Maryland,6180253,46.0,2021/2022,30,2022,18,0.734446498765811,0.7443060987956318
2022-05-14,24,Maryland,6180253,54.0,2021/2022,31,2022,19,0.862176324638125,0.8737506377166113
2022-05-21,24,Maryland,6180253,45.0,2021/2022,32,2022,20,0.718480270531771,0.7281255314305094
2021-10-09,25,Massachusetts,7001399,0.0,2021/2022,0,2021,40,0.0,0.0
2021-10-16,25,Massachusetts,7001399,0.0,2021/2022,1,2021,41,0.0,0.0
2021-10-23,25,Massachusetts,7001399,0.0,2021/2022,2,2021,42,0.0,0.0
2021-10-30,25,Massachusetts,7001399,0.0,2021/2022,3,2021,43,0.0,0.0
2021-11-06,25,Massachusetts,7001399,0.0,2021/2022,4,2021,44,0.0,0.0
2021-11-13,25,Massachusetts,7001399,0.0,2021/2022,5,2021,45,0.0,0.0
2021-11-20,25,Massachusetts,7001399,4.0,2021/2022,6,2021,46,0.0560524684736394,0.05713143901668794
2021-11-27,25,Massachusetts,7001399,2.0,2021/2022,7,2021,47,0.0280262342368197,0.02856571950834397
2021-12-04,25,Massachusetts,7001399,9.0,2021/2022,8,2021,48,0.126118054065689,0.12854573778754788
2021-12-11,25,Massachusetts,7001399,19.0,2021/2022,9,2021,49,0.266249225249787,0.27137433532926775
2021-12-18,25,Massachusetts,7001399,15.0,2021/2022,10,2021,50,0.210196756776148,0.21424289631257978
2021-12-25,25,Massachusetts,7001399,24.0,2021/2022,11,2021,51,0.336314810841837,0.34278863410012766
2022-01-01,25,Massachusetts,7001399,54.0,2021/2022,12,2021,52,0.756708324394132,0.7712744267252872
2022-01-08,25,Massachusetts,7001399,46.0,2021/2022,13,2022,1,0.644603387446854,0.6570115486919114
2022-01-15,25,Massachusetts,7001399,42.0,2021/2022,14,2022,2,0.588550918973214,0.5998801096752234
2022-01-22,25,Massachusetts,7001399,49.0,2021/2022,15,2022,3,0.686642738802083,0.6998601279544273
2022-01-29,25,Massachusetts,7001399,28.0,2021/2022,16,2022,4,0.392367279315476,0.3999200731168156
2022-02-05,25,Massachusetts,7001399,33.0,2021/2022,17,2022,5,0.462432864907525,0.4713343718876755
2022-02-12,25,Massachusetts,7001399,30.0,2021/2022,18,2022,6,0.420393513552296,0.42848579262515957
2022-02-19,25,Massachusetts,7001399,43.0,2021/2022,19,2022,7,0.602564036091624,0.6141629694293954
2022-02-26,25,Massachusetts,7001399,34.0,2021/2022,20,2022,8,0.476445982025935,0.48561723164184756
2022-03-05,25,Massachusetts,7001399,11.0,2021/2022,21,2022,9,0.154144288302508,0.15711145729589185
2022-03-12,25,Massachusetts,7001399,23.0,2021/2022,22,2022,10,0.322301693723427,0.3285057743459557
2022-03-19,25,Massachusetts,7001399,36.0,2021/2022,23,2022,11,0.504472216262755,0.5141829511501915
2022-03-26,25,Massachusetts,7001399,30.0,2021/2022,24,2022,12,0.420393513552296,0.42848579262515957
2022-04-02,25,Massachusetts,7001399,78.0,2021/2022,25,2022,13,1.09302313523597,1.114063060825415
2022-04-09,25,Massachusetts,7001399,131.0,2021/2022,26,2022,14,1.83571834251169,1.87105462779653
2022-04-16,25,Massachusetts,7001399,167.0,2021/2022,27,2022,15,2.34019055877445,2.3852375789467217
2022-04-23,25,Massachusetts,7001399,176.0,2021/2022,28,2022,16,2.46630861284014,2.5137833167342696
2022-04-30,25,Massachusetts,7001399,183.0,2021/2022,29,2022,17,2.564400432669,2.6137633350134735
2022-05-07,25,Massachusetts,7001399,174.0,2021/2022,30,2022,18,2.43828237860332,2.4852175972259256
2022-05-14,25,Massachusetts,7001399,162.0,2021/2022,31,2022,19,2.2701249731824,2.313823280175862
2022-05-21,25,Massachusetts,7001399,147.0,2021/2022,32,2022,20,2.05992821640625,2.099580383863282
2021-10-09,26,Michigan,10037261,6.0,2021/2022,0,2021,40,0.059168919276731,0.059777263936844925
2021-10-16,26,Michigan,10037261,3.0,2021/2022,1,2021,41,0.0295844596383655,0.029888631968422463
2021-10-23,26,Michigan,10037261,2.0,2021/2022,2,2021,42,0.0197229730922437,0.019925754645614975
2021-10-30,26,Michigan,10037261,0.0,2021/2022,3,2021,43,0.0,0.0
2021-11-06,26,Michigan,10037261,1.0,2021/2022,4,2021,44,0.0098614865461218,0.009962877322807488
2021-11-13,26,Michigan,10037261,5.0,2021/2022,5,2021,45,0.0493074327306091,0.04981438661403744
2021-11-20,26,Michigan,10037261,7.0,2021/2022,6,2021,46,0.0690304058228528,0.06974014125965242
2021-11-27,26,Michigan,10037261,26.0,2021/2022,7,2021,47,0.256398650199168,0.2590348103929947
2021-12-04,26,Michigan,10037261,23.0,2021/2022,8,2021,48,0.226814190560802,0.22914617842457222
2021-12-11,26,Michigan,10037261,57.0,2021/2022,9,2021,49,0.562104733128944,0.5678840074000268
2021-12-18,26,Michigan,10037261,55.0,2021/2022,10,2021,50,0.5423817600367,0.5479582527544118
2021-12-25,26,Michigan,10037261,67.0,2021/2022,11,2021,51,0.660719598590162,0.6675127806281017
2022-01-01,26,Michigan,10037261,98.0,2021/2022,12,2021,52,0.966425681519939,0.9763619776351338
2022-01-08,26,Michigan,10037261,57.0,2021/2022,13,2022,1,0.562104733128944,0.5678840074000268
2022-01-15,26,Michigan,10037261,54.0,2021/2022,14,2022,2,0.532520273490579,0.5379953754316044
2022-01-22,26,Michigan,10037261,31.0,2021/2022,15,2022,3,0.305706082929777,0.3088491970070321
2022-01-29,26,Michigan,10037261,29.0,2021/2022,16,2022,4,0.285983109837533,0.28892344236141715
2022-02-05,26,Michigan,10037261,27.0,2021/2022,17,2022,5,0.266260136745289,0.2689976877158022
2022-02-12,26,Michigan,10037261,40.0,2021/2022,18,2022,6,0.394459461844873,0.39851509291229953
2022-02-19,26,Michigan,10037261,49.0,2021/2022,19,2022,7,0.48321284075997,0.4881809888175669
2022-02-26,26,Michigan,10037261,50.0,2021/2022,20,2022,8,0.493074327306091,0.49814386614037437
2022-03-05,26,Michigan,10037261,74.0,2021/2022,21,2022,9,0.729750004413015,0.737252921887754
2022-03-12,26,Michigan,10037261,88.0,2021/2022,22,2022,10,0.867810816058721,0.8767332044070589
2022-03-19,26,Michigan,10037261,119.0,2021/2022,23,2022,11,1.1735168989885,1.185582401414091
2022-03-26,26,Michigan,10037261,134.0,2021/2022,24,2022,12,1.32143919718032,1.3350255612562034
2022-04-02,26,Michigan,10037261,146.0,2021/2022,25,2022,13,1.43977703573379,1.4545800891298932
2022-04-09,26,Michigan,10037261,160.0,2021/2022,26,2022,14,1.57783784737949,1.5940603716491981
2022-04-16,26,Michigan,10037261,150.0,2021/2022,27,2022,15,1.47922298191827,1.4944315984211232
2022-04-23,26,Michigan,10037261,138.0,2021/2022,28,2022,16,1.36088514336481,1.3748770705474334
2022-04-30,26,Michigan,10037261,136.0,2021/2022,29,2022,17,1.34116217027257,1.3549513159018183
2022-05-07,26,Michigan,10037261,169.0,2021/2022,30,2022,18,1.66659122629459,1.6837262675544653
2022-05-14,26,Michigan,10037261,180.0,2021/2022,31,2022,19,1.77506757830193,1.7933179181053478
2022-05-21,26,Michigan,10037261,140.0,2021/2022,32,2022,20,1.38060811645706,1.3948028251930482
2021-10-09,27,Minnesota,5737915,1.0,2021/2022,0,2021,40,0.0172617630715995,0.01742793331724154
2021-10-16,27,Minnesota,5737915,1.0,2021/2022,1,2021,41,0.0172617630715995,0.01742793331724154
2021-10-23,27,Minnesota,5737915,1.0,2021/2022,2,2021,42,0.0172617630715995,0.01742793331724154
2021-10-30,27,Minnesota,5737915,2.0,2021/2022,3,2021,43,0.0345235261431991,0.03485586663448308
2021-11-06,27,Minnesota,5737915,2.0,2021/2022,4,2021,44,0.0345235261431991,0.03485586663448308
2021-11-13,27,Minnesota,5737915,0.0,2021/2022,5,2021,45,0.0,0.0
2021-11-20,27,Minnesota,5737915,2.0,2021/2022,6,2021,46,0.0345235261431991,0.03485586663448308
2021-11-27,27,Minnesota,5737915,2.0,2021/2022,7,2021,47,0.0345235261431991,0.03485586663448308
2021-12-04,27,Minnesota,5737915,14.0,2021/2022,8,2021,48,0.241664683002394,0.24399106644138158
2021-12-11,27,Minnesota,5737915,25.0,2021/2022,9,2021,49,0.431544076789989,0.43569833293103855
2021-12-18,27,Minnesota,5737915,41.0,2021/2022,10,2021,50,0.707732285935581,0.7145452660069032
2021-12-25,27,Minnesota,5737915,69.0,2021/2022,11,2021,51,1.19106165194037,1.2025273988896663
2022-01-01,27,Minnesota,5737915,111.0,2021/2022,12,2021,52,1.91605570094755,1.934500598213811
2022-01-08,27,Minnesota,5737915,103.0,2021/2022,13,2022,1,1.77796159637475,1.7950771316758787
2022-01-15,27,Minnesota,5737915,67.0,2021/2022,14,2022,2,1.15653812579717,1.1676715322551832
2022-01-22,27,Minnesota,5737915,46.0,2021/2022,15,2022,3,0.794041101293579,0.8016849325931109
2022-01-29,27,Minnesota,5737915,21.0,2021/2022,16,2022,4,0.362497024503591,0.36598659966207236
2022-02-05,27,Minnesota,5737915,19.0,2021/2022,17,2022,5,0.327973498360391,0.3311307330275893
2022-02-12,27,Minnesota,5737915,20.0,2021/2022,18,2022,6,0.345235261431991,0.3485586663448308
2022-02-19,27,Minnesota,5737915,30.0,2021/2022,19,2022,7,0.517852892147986,0.5228379995172462
2022-02-26,27,Minnesota,5737915,19.0,2021/2022,20,2022,8,0.327973498360391,0.3311307330275893
2022-03-05,27,Minnesota,5737915,28.0,2021/2022,21,2022,9,0.483329366004787,0.48798213288276315
2022-03-12,27,Minnesota,5737915,35.0,2021/2022,22,2022,10,0.604161707505984,0.6099776661034539
2022-03-19,27,Minnesota,5737915,29.0,2021/2022,23,2022,11,0.500591129076387,0.5054100662000047
2022-03-26,27,Minnesota,5737915,37.0,2021/2022,24,2022,12,0.638685233649183,0.644833532737937
2022-04-02,27,Minnesota,5737915,33.0,2021/2022,25,2022,13,0.569638181362785,0.5751217994689708
2022-04-09,27,Minnesota,5737915,28.0,2021/2022,26,2022,14,0.483329366004787,0.48798213288276315
2022-04-16,27,Minnesota,5737915,27.0,2021/2022,27,2022,15,0.466067602933188,0.4705541995655216
2022-04-23,27,Minnesota,5737915,33.0,2021/2022,28,2022,16,0.569638181362785,0.5751217994689708
2022-04-30,27,Minnesota,5737915,29.0,2021/2022,29,2022,17,0.500591129076387,0.5054100662000047
2022-05-07,27,Minnesota,5737915,32.0,2021/2022,30,2022,18,0.552376418291186,0.5576938661517293
2022-05-14,27,Minnesota,5737915,17.0,2021/2022,31,2022,19,0.293449972217192,0.2962748663931062
2022-05-21,27,Minnesota,5737915,13.0,2021/2022,32,2022,20,0.224402919930794,0.22656313312414003
2021-10-09,28,Mississippi,2939690,2.0,2021/2022,0,2021,40,0.0679568270277892,0.0680343845779657
2021-10-16,28,Mississippi,2939690,5.0,2021/2022,1,2021,41,0.169892067569473,0.17008596144491428
2021-10-23,28,Mississippi,2939690,14.0,2021/2022,2,2021,42,0.475697789194525,0.47624069204576
2021-10-30,28,Mississippi,2939690,2.0,2021/2022,3,2021,43,0.0679568270277892,0.0680343845779657
2021-11-06,28,Mississippi,2939690,6.0,2021/2022,4,2021,44,0.203870481083368,0.20410315373389712
2021-11-13,28,Mississippi,2939690,8.0,2021/2022,5,2021,45,0.271827308111157,0.2721375383118628
2021-11-20,28,Mississippi,2939690,10.0,2021/2022,6,2021,46,0.339784135138946,0.34017192288982856
2021-11-27,28,Mississippi,2939690,14.0,2021/2022,7,2021,47,0.475697789194525,0.47624069204576
2021-12-04,28,Mississippi,2939690,24.0,2021/2022,8,2021,48,0.815481924333471,0.8164126149355885
2021-12-11,28,Mississippi,2939690,10.0,2021/2022,9,2021,49,0.339784135138946,0.34017192288982856
2021-12-18,28,Mississippi,2939690,16.0,2021/2022,10,2021,50,0.543654616222314,0.5442750766237257
2021-12-25,28,Mississippi,2939690,29.0,2021/2022,11,2021,51,0.985373991902944,0.9864985763805028
2022-01-01,28,Mississippi,2939690,52.0,2021/2022,12,2021,52,1.76687750272252,1.7688939990271084
2022-01-08,28,Mississippi,2939690,37.0,2021/2022,13,2022,1,1.2572013000141,1.2586361146923655
2022-01-15,28,Mississippi,2939690,36.0,2021/2022,14,2022,2,1.22322288650021,1.2246189224033828
2022-01-22,28,Mississippi,2939690,17.0,2021/2022,15,2022,3,0.577633029736209,0.5782922689127085
2022-01-29,28,Mississippi,2939690,12.0,2021/2022,16,2022,4,0.407740962166735,0.40820630746779424
2022-02-05,28,Mississippi,2939690,21.0,2021/2022,17,2022,5,0.713546683791787,0.7143610380686399
2022-02-12,28,Mississippi,2939690,21.0,2021/2022,18,2022,6,0.713546683791787,0.7143610380686399
2022-02-19,28,Mississippi,2939690,25.0,2021/2022,19,2022,7,0.849460337847366,0.8504298072245713
2022-02-26,28,Mississippi,2939690,27.0,2021/2022,20,2022,8,0.917417164875155,0.918464191802537
2022-03-05,28,Mississippi,2939690,34.0,2021/2022,21,2022,9,1.15526605947242,1.156584537825417
2022-03-12,28,Mississippi,2939690,33.0,2021/2022,22,2022,10,1.12128764595852,1.1225673455364342
2022-03-19,28,Mississippi,2939690,31.0,2021/2022,23,2022,11,1.05333081893073,1.0545329609584684
2022-03-26,28,Mississippi,2939690,48.0,2021/2022,24,2022,12,1.63096384866694,1.632825229871177
2022-04-02,28,Mississippi,2939690,25.0,2021/2022,25,2022,13,0.849460337847366,0.8504298072245713
2022-04-09,28,Mississippi,2939690,32.0,2021/2022,26,2022,14,1.08730923244463,1.0885501532474513
2022-04-16,28,Mississippi,2939690,22.0,2021/2022,27,2022,15,0.747525097305682,0.7483782303576227
2022-04-23,28,Mississippi,2939690,16.0,2021/2022,28,2022,16,0.543654616222314,0.5442750766237257
2022-04-30,28,Mississippi,2939690,26.0,2021/2022,29,2022,17,0.88343875136126,0.8844469995135542
2022-05-07,28,Mississippi,2939690,22.0,2021/2022,30,2022,18,0.747525097305682,0.7483782303576227
2022-05-14,28,Mississippi,2939690,25.0,2021/2022,31,2022,19,0.849460337847366,0.8504298072245713
2022-05-21,28,Mississippi,2939690,31.0,2021/2022,32,2022,20,1.05333081893073,1.0545329609584684
2021-10-09,29,Missouri,6196156,0.0,2021/2022,0,2021,40,0.0,0.0
2021-10-16,29,Missouri,6196156,3.0,2021/2022,1,2021,41,0.0480348463989717,0.048417115385732706
2021-10-23,29,Missouri,6196156,0.0,2021/2022,2,2021,42,0.0,0.0
2021-10-30,29,Missouri,6196156,6.0,2021/2022,3,2021,43,0.0960696927979433,0.09683423077146541
2021-11-06,29,Missouri,6196156,7.0,2021/2022,4,2021,44,0.112081308264267,0.1129732692333763
2021-11-13,29,Missouri,6196156,8.0,2021/2022,5,2021,45,0.128092923730591,0.1291123076952872
2021-11-20,29,Missouri,6196156,5.0,2021/2022,6,2021,46,0.0800580773316194,0.0806951923095545
2021-11-27,29,Missouri,6196156,14.0,2021/2022,7,2021,47,0.224162616528534,0.2259465384667526
2021-12-04,29,Missouri,6196156,26.0,2021/2022,8,2021,48,0.416302002124421,0.41961500000968344
2021-12-11,29,Missouri,6196156,37.0,2021/2022,9,2021,49,0.592429772253984,0.5971444230907034
2021-12-18,29,Missouri,6196156,44.0,2021/2022,10,2021,50,0.704511080518251,0.7101176923240796
2021-12-25,29,Missouri,6196156,78.0,2021/2022,11,2021,51,1.24890600637326,1.2588450000290503
2022-01-01,29,Missouri,6196156,123.0,2021/2022,12,2021,52,1.96942870235784,1.985101730815041
2022-01-08,29,Missouri,6196156,81.0,2021/2022,13,2022,1,1.29694085277224,1.307262115414783
2022-01-15,29,Missouri,6196156,71.0,2021/2022,14,2022,2,1.136824698109,1.145871730795674
2022-01-22,29,Missouri,6196156,52.0,2021/2022,15,2022,3,0.832604004248842,0.8392300000193669
2022-01-29,29,Missouri,6196156,53.0,2021/2022,16,2022,4,0.848615619715166,0.8553690384812778
2022-02-05,29,Missouri,6196156,47.0,2021/2022,17,2022,5,0.752545926917223,0.7585348077098124
2022-02-12,29,Missouri,6196156,46.0,2021/2022,18,2022,6,0.736534311450899,0.7423957692479014
2022-02-19,29,Missouri,6196156,55.0,2021/2022,19,2022,7,0.880638850647814,0.8876471154050996
2022-02-26,29,Missouri,6196156,50.0,2021/2022,20,2022,8,0.800580773316194,0.8069519230955451
2022-03-05,29,Missouri,6196156,72.0,2021/2022,21,2022,9,1.15283631357532,1.162010769257585
2022-03-12,29,Missouri,6196156,67.0,2021/2022,22,2022,10,1.0727782362437,1.0813155769480305
2022-03-19,29,Missouri,6196156,90.0,2021/2022,23,2022,11,1.44104539196915,1.452513461571981
2022-03-26,29,Missouri,6196156,79.0,2021/2022,24,2022,12,1.26491762183959,1.2749840384909612
2022-04-02,29,Missouri,6196156,91.0,2021/2022,25,2022,13,1.45705700743547,1.468652500033892
2022-04-09,29,Missouri,6196156,77.0,2021/2022,26,2022,14,1.23289439090694,1.2427059615671394
2022-04-16,29,Missouri,6196156,77.0,2021/2022,27,2022,15,1.23289439090694,1.2427059615671394
2022-04-23,29,Missouri,6196156,70.0,2021/2022,28,2022,16,1.12081308264267,1.1297326923337632
2022-04-30,29,Missouri,6196156,55.0,2021/2022,29,2022,17,0.880638850647814,0.8876471154050996
2022-05-07,29,Missouri,6196156,66.0,2021/2022,30,2022,18,1.05676662077738,1.0651765384861194
2022-05-14,29,Missouri,6196156,39.0,2021/2022,31,2022,19,0.624453003186632,0.6294225000145252
2022-05-21,29,Missouri,6196156,33.0,2021/2022,32,2022,20,0.528383310388688,0.5325882692430597
2021-10-09,30,Montana,1132812,0.0,2021/2022,0,2021,40,0.0,0.0
2021-10-16,30,Montana,1132812,0.0,2021/2022,1,2021,41,0.0,0.0
2021-10-23,30,Montana,1132812,0.0,2021/2022,2,2021,42,0.0,0.0
2021-10-30,30,Montana,1132812,0.0,2021/2022,3,2021,43,0.0,0.0
2021-11-06,30,Montana,1132812,0.0,2021/2022,4,2021,44,0.0,0.0
2021-11-13,30,Montana,1132812,0.0,2021/2022,5,2021,45,0.0,0.0
2021-11-20,30,Montana,1132812,0.0,2021/2022,6,2021,46,0.0,0.0
2021-11-27,30,Montana,1132812,0.0,2021/2022,7,2021,47,0.0,0.0
2021-12-04,30,Montana,1132812,0.0,2021/2022,8,2021,48,0.0,0.0
2021-12-11,30,Montana,1132812,1.0,2021/2022,9,2021,49,0.0879327279458123,0.08827590103212184
2021-12-18,30,Montana,1132812,2.0,2021/2022,10,2021,50,0.175865455891625,0.17655180206424367
2021-12-25,30,Montana,1132812,1.0,2021/2022,11,2021,51,0.0879327279458123,0.08827590103212184
2022-01-01,30,Montana,1132812,20.0,2021/2022,12,2021,52,1.75865455891625,1.7655180206424366
2022-01-08,30,Montana,1132812,21.0,2021/2022,13,2022,1,1.84658728686206,1.8537939216745585
2022-01-15,30,Montana,1132812,12.0,2021/2022,14,2022,2,1.05519273534975,1.059310812385462
2022-01-22,30,Montana,1132812,12.0,2021/2022,15,2022,3,1.05519273534975,1.059310812385462
